area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus_furnished,furnishingstatus_semi-furnished,furnishingstatus_unfurnished,area_per_room,bath_per_bed,area_per_story,area_per_parking,total_amenities
-0.38441376900227153,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.024103523962134707,1.0,-0.4104319806665995,0.15738963531669867,0.0
0.6244976410973265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7130064769804616,0.0,0.1709797603463901,1.3887822563446364,-0.5
0.7485584483662415,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3080672744166007,-0.49999999999999983,0.24247306414258382,0.0927703134996801,-1.0
0.4889044207583435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5562662429473629,0.0,0.09284060014097271,1.2232885476647473,0.0
-0.4794688100646514,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.12240281162894043,1.0,0.1939381733964354,-0.6566432075069312,-0.5
-0.3798706971867901,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.031105665001413905,1.0,0.308730238646662,0.16293452761782895,0.0
0.5993360125808143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6839206603557628,0.0,-0.27046621689658645,1.3580720835999147,0.0
0.8264896033548838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9465009493287374,0.0,0.287382942301883,1.63531669865643,0.0
1.8574174384064301,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.3335038983073675,1.9999999999999998,0.8814822273688451,0.061420345489443376,0.5
0.6304385811637253,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.7198739614612932,0.0,1.4731648373779076,-0.43776213833795413,0.0
-0.2977459374453958,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,-0.6595208919650434,1.9999999999999998,-0.3604873628033431,-0.8153835217174948,0.0
-0.7188537480342477,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1883441283007694,1.0,-0.6031618165340852,-0.2507997440818938,-0.5
0.45954918748907914,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5223327902185477,0.0,0.07592387473567616,1.1874600127959054,0.5
0.005940940066398742,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.3786811736665636,1.9999999999999998,-0.18547981069378713,-0.3604179995734698,1.0
1.7987069718679014,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.7517875658133932,1.0,0.847648776558252,0.03753465557688206,0.0
-0.5748733181897606,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26944777345380616,1.0,0.08397945826200785,-0.07506931115376413,-1.0
-0.6493098025511096,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7594629896449109,0.0,-0.00181250629342463,-0.16592023885689913,0.5
-0.41761313996155863,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-0.4916310948924769,0.0,0.26523008760447087,-0.8641501386223075,0.0
-0.2240083872095055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.267831894752434,0.0,-0.3179941597019434,0.3531669865642994,0.0
0.10553905294426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11311150909605056,0.0,-0.4601752089416977,0.7553849434847515,0.0
0.26384763236065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1401774773440341,-0.49999999999999983,-0.03685429463296747,0.9486031136702922,-0.5
-0.0157260178228202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.39871806956357825,1.9999999999999998,-0.19796596515960124,-0.37364043506078054,0.0
-0.08212475974139437,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-0.867322892961502,2.5,-0.23622998690967678,-0.7276604819791,0.0
-0.03599510746112179,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,-0.6621062978872388,1.0,0.705064948142181,-0.708893154190659,0.0
-0.23658920146776166,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.28237480306478335,0.0,-0.32524418487564194,0.3378119001919386,-1.0
-0.3050847457627119,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1463716790326272,1.0,0.39492498237841106,0.25421198549797397,0.5
0.0342477721474751,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030701695326070866,0.0,0.7860235625818145,0.6683727873747067,0.5
-0.6762187663812685,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7905686546463249,0.0,-0.032826502869801634,-0.19876306248667094,-1.0
0.3987419185741744,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.4520420667088592,0.0,1.206122243480012,-0.5320253074571692,1.5
1.1406604927485584,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3746684082248235,1.0,2.0612224348001207,0.33205374280230326,-0.5
0.23589026734230298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.2637921979990036,0.0,-0.052965461685630856,-0.5982796616193929,0.0
-0.14188362746811112,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0291127479363886,0.0,-0.27066760648474475,0.45340157816165494,-0.5
-0.18067447143106763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21773965500989734,0.0,-0.2930218507703152,0.40605672851354235,-0.5
-0.2778263148698235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3300432247552618,0.0,-0.34900815627832044,0.28748133930475583,-0.5
0.40363445745238513,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.4576976421636617,0.0,1.2117611519484444,-0.5300348332977892,0.0
0.08771623274506378,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.30305805044234685,1.9999999999999998,-0.6313563588762461,0.7336319044572404,0.5
0.48366241481740346,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06310006328858242,1.9999999999999998,-0.5172691571845736,-0.06888462358711879,0.0
0.4616459898654552,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04273999165129346,-0.49999999999999983,-0.5236129292115598,1.1900191938579654,0.0
-0.050672724095753977,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.43103564359102126,1.9999999999999998,-0.5201893062128687,-0.39496694391128173,0.0
-0.7852524899528219,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9166071933533526,0.0,-0.15849360588057598,-0.33184047771379827,0.0
0.7317840293552332,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.7444757146896848,1.0,1.5899707985097171,-0.39653088789365176,0.5
-0.31521929058186265,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13075151825269665,1.0,0.3832443862652301,0.2418426103646833,0.5
0.7160580115324131,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2780119305710785,1.9999999999999998,1.5718457355754707,1.5005331627212626,1.0
0.8761139262624498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0038646432274487,0.0,0.3159802638203605,1.6958839837918533,0.0
0.5790669229425127,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.509096050523141,1.0,1.4139562984593697,1.3333333333333333,-0.5
0.03669404158658046,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6731481356799484,1.0,0.7888430168160306,0.6713584986137769,-0.5
-0.3749781583085794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-0.4423467945006263,0.0,-0.40499446178632564,-0.8468045780905665,-0.5
-0.0157260178228202,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5923542006113408,1.0,0.7284261403685429,0.6073789720622734,-0.5
1.4502883103267517,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.8518912513633983,1.0,2.4180847850166147,0.5210066112177436,0.0
-0.04473178402935523,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5476482232067116,1.0,-0.21468130097673951,-0.3913414374066965,0.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.38417516125122886,-0.49999999999999983,-0.1889034336924781,-0.364043506078055,1.0
-0.5133671151493971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6023187859364693,0.0,-0.48474473869700935,0.0,0.0
0.735628167045256,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7504006032613824,1.0,1.5944013694491994,1.5244188526338238,-0.5
-0.8984798182771274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.047493368164497,0.0,-0.8459034001275467,-0.47003625506504587,0.0
3.8588153066573474,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.451745822280276,0.0,5.194038868190515,0.8756664534015781,0.0
-0.07758168792591298,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4970173572303839,1.0,-0.23361192226361896,-0.4113883557261676,0.0
-0.20618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2472294413099391,0.0,-0.3077232907058705,0.37492002559181065,0.0
0.659094880307531,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7529994748394223,0.0,0.19091732957406102,0.0381744508423971,-0.5
-0.6325353835401013,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3583211020292745,1.0,0.01752089416977142,-0.145446790360418,-0.5
-0.6314869823519134,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.738860536202416,0.0,0.018729231698721177,-0.14416719982938792,-1.0
-0.11777040013978682,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.14502511344815056,0.0,0.6108146208841003,-0.43591384090424395,-1.0
0.05416739472304735,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7000794473694844,1.0,0.8089819756318598,0.6926850074642781,0.5
0.44557050497990563,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-0.2909928228054349,1.0,-0.5282448897392005,-0.5129736262173883,-0.5
0.7199021492224358,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.07958202604257843,1.0,0.22595911791360387,0.07528257624226914,1.0
-0.5119692468984798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-0.857627620753269,1.9999999999999998,-0.4839391803443762,-0.9025378545532097,-0.5
-0.41411846933426527,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.7671384134764286,1.9999999999999998,0.2692578793676367,-0.6167626359564939,0.5
-0.5640398392451511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6608943888612097,0.0,-0.5139462289799618,-0.0618468756664534,0.5
0.8376725493622226,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.9594279789397145,0.0,1.7120128889336421,-0.3534513400156394,0.5
-0.20793290232395598,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29610977202644667,1.0,-0.308730238646662,0.3727873747067605,1.0
-0.2666433688624847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.31711619514428463,0.0,-0.34256368945725507,-0.526764768607379,0.0
-0.15865804647911935,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.37205607099093774,1.0,0.5636894572550599,-0.46086585625933035,0.0
-0.449065175607199,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.07554232928914806,1.0,0.22897996173597826,-0.6380891448069951,-0.5
-0.10309278350515463,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4576976421636617,1.0,0.6277313462893969,0.5007464278097675,-1.0
-0.46444172636728986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.545763031388444,0.0,-0.6791528211324808,0.059714224781403286,-0.5
-0.35121439804298443,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7089667802270312,1.9999999999999998,-0.3912999697915618,0.1979100021326509,0.0
-0.23938493796959637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-0.6055505433392135,1.9999999999999998,-0.32685530158090825,-0.7916400085306036,0.0
2.046828586405731,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.771326232444152,1.0,3.1056288389890243,0.8850501172957986,0.0
-0.1740345972392102,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2100642311783796,4.0,0.5459671734971302,0.41416080187673276,0.5
-0.8736676568233444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0188115212151412,0.0,-0.8363709596213875,-0.43975261249733416,0.0
-0.6237987069718679,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7299732033448691,0.0,0.027590373577686032,-0.13478353593516743,-1.0
0.05766206535034073,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05776766357405439,0.0,0.8130097673950257,0.6969503092343783,0.5
0.6465140660492749,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.7384565665270729,0.0,1.4916926794884704,0.03049690765621668,1.5
-0.24218067447143107,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,-0.608135949261409,1.9999999999999998,-0.5937636357533649,-0.7927774223359636,0.0
0.4462694391053643,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3044180816826687,1.0,1.2609002114590675,1.1712518660695244,-0.5
-0.36519308055215793,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.053727966820624015,1.0,0.32564696405195853,0.18084879505224993,-0.5
0.4731784029355233,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.05340479108034951,1.9999999999999998,1.2919142080354447,-0.5017416648894576,0.5
-0.48645815131923814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5712131209350554,0.0,-0.4692377404088209,0.032842823629771804,0.0
0.3284990389655775,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3708441619649086,0.0,-0.37451750411170404,-0.163574322883344,0.5
0.4944958937620129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5627297577528515,0.0,0.09606283355150538,1.2301130304969077,0.0
1.3471955268215972,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.8616673175066994,1.9999999999999998,-0.26845232101500355,-0.14615767398876797,0.0
-0.3728813559322034,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0593816186103062,-0.9999999999999999,-0.40378612425737587,-0.5915973555129025,-0.5
-0.5455180849204962,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6394839960680287,0.0,-0.5032725808075722,-0.03924077628492216,-1.0
1.2399091385636904,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.424397075259551,0.0,2.1756117208740307,-0.18980592876946045,0.0
-0.03110256858291106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.044840633963077185,0.0,-0.2068271070385661,0.5886116442738324,0.5
-0.4340380919098375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-0.7855594306720711,-0.49999999999999983,-0.439029302185077,-0.870832444728798,-0.5
-0.4001397868250917,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00013465655844755676,1.0,0.2853690464203001,0.1381957773512476,0.0
